Date,ProductID,StockReceived,StockSold,StockOnHand
2022-12-10,5,492,376,116
2021-11-30,4,52,52,0
2023-02-24,242,372,115,257
2023-01-01,49,341,30,311
2022-04-13,43,130,2,128
2023-01-12,44,92,54,38
2023-06-29,45,252,240,12
2022-03-10,93,275,250,25
2022-05-03,19,409,146,263
2022-09-13,44,359,74,285
2023-06-21,162,434,106,328
2022-03-28,94,317,90,227
2022-11-21,24,397,162,235
2022-06-30,22,230,129,101
2022-11-20,60,109,28,81
2023-04-23,99,337,269,68
2022-01-09,59,496,421,75
2022-05-16,34,405,52,353
2023-04-04,59,328,104,224
2023-02-20,8,291,58,233
2022-12-18,19,308,100,208
2022-06-30,5,433,25,408
2022-04-05,56,464,421,43
2022-10-26,271,401,72,329
2022-11-27,54,462,376,86
2023-04-04,146,325,194,131
2023-07-05,163,197,73,124
2023-03-08,176,487,213,274
2021-10-02,223,173,88,85
2022-12-28,24,339,4,335
2022-09-05,39,335,127,208
2023-07-29,112,432,265,167
2022-05-29,53,334,128,206
2022-10-15,13,51,10,41
2023-06-12,19,200,186,14
2022-07-22,211,226,224,2
2022-10-17,5,437,302,135
2022-03-01,9,304,7,297
2022-06-02,22,313,276,37
2022-12-26,4,186,69,117
2023-09-13,24,175,22,153
2021-11-20,27,143,7,136
2023-08-04,24,235,44,191
2021-12-05,67,106,58,48
2023-03-15,19,334,138,196
2022-10-29,91,341,160,181
2021-11-01,127,146,7,139
2023-05-08,41,318,97,221
2023-01-10,13,336,144,192
2022-10-17,26,409,83,326
2022-07-20,189,105,60,45
2022-10-28,60,343,262,81
2022-01-09,65,219,124,95
2022-11-05,209,375,238,137
2023-03-01,3,357,316,41
2022-11-27,57,143,7,136
2023-01-19,43,273,35,238
2023-09-28,29,276,222,54
2022-03-06,18,91,53,38
2022-06-07,27,233,118,115
2021-11-11,26,138,62,76
2023-03-31,24,111,12,99
2021-11-27,134,112,49,63
2022-05-04,187,465,174,291
2023-01-28,44,337,315,22
2023-07-25,5,140,76,64
2022-11-24,11,439,273,166
2023-02-04,12,398,233,165
2022-10-27,27,427,216,211
2022-11-22,84,403,272,131
2023-08-07,75,351,342,9
2022-02-03,22,330,279,51
2023-09-21,65,423,211,212
2022-11-05,26,150,66,84
2023-09-24,13,386,175,211
2022-10-18,22,97,87,10
2023-03-14,45,124,4,120
2023-07-30,57,358,58,300
2021-10-19,39,322,130,192
2021-12-25,30,266,176,90
2022-11-26,22,98,68,30
2021-11-16,5,185,60,125
2023-01-10,57,125,32,93
2023-06-30,19,60,56,4
2022-12-03,181,216,55,161
2022-10-10,60,399,7,392
2023-05-26,5,407,157,250
2022-03-17,61,111,69,42
2022-07-18,24,328,168,160
2022-03-15,26,103,10,93
2021-11-11,6,98,34,64
2023-07-09,124,347,265,82
2022-08-20,57,170,67,103
2023-01-08,26,203,124,79
2022-12-04,24,184,75,109
2023-08-25,162,158,141,17
2023-04-05,5,258,25,233
2022-09-20,17,123,110,13
2023-02-07,121,73,10,63
2022-11-12,18,145,115,30
2021-12-20,11,166,158,8
2023-04-07,56,120,107,13
2023-07-19,112,220,66,154
2023-06-26,17,61,48,13
2021-11-08,57,241,134,107
2022-03-27,185,480,338,142
2022-09-19,43,466,421,45
2023-05-17,89,405,346,59
2021-11-27,173,393,309,84
2021-10-09,22,281,167,114
2022-04-15,181,456,40,416
2023-09-15,13,432,194,238
2022-05-26,57,421,169,252
2023-03-29,7,401,16,385
2021-12-07,33,105,96,9
2022-07-28,134,355,346,9
2022-01-29,22,422,378,44
2022-05-25,52,192,125,67
2023-01-19,72,471,62,409
2022-07-01,56,325,244,81
2022-05-18,11,147,123,24
2022-04-09,196,494,268,226
2022-06-27,81,270,183,87
2021-11-03,97,276,226,50
2021-12-07,102,398,262,136
2022-04-26,13,149,105,44
2023-02-28,8,139,45,94
2022-11-17,83,163,143,20
2023-05-31,118,366,282,84
2022-03-19,13,405,382,23
2023-05-04,18,128,57,71
2021-11-16,19,475,335,140
2022-01-25,5,321,47,274
2023-05-23,60,202,67,135
2021-11-04,11,428,355,73
2023-05-15,13,261,152,109
2022-09-23,15,129,42,87
2022-10-21,29,280,100,180
2022-11-17,5,221,71,150
2022-04-01,22,66,31,35
2023-07-04,210,69,47,22
2023-08-07,60,435,77,358
2021-12-13,5,349,200,149
2022-09-14,56,308,23,285
2022-05-21,27,271,83,188
2023-07-10,132,177,130,47
2023-03-07,27,485,1,484
2022-08-11,28,378,186,192
2023-08-22,56,187,48,139
2023-07-07,29,347,68,279
2022-05-17,35,399,324,75
2021-12-25,13,454,66,388
2023-03-26,4,124,105,19
2022-06-15,272,343,188,155
2023-05-19,61,267,121,146
2023-06-19,113,379,99,280
2022-05-21,13,164,114,50
2022-03-17,116,153,47,106
2022-10-25,34,178,55,123
2022-07-22,27,222,31,191
2022-04-16,11,282,274,8
2023-06-11,161,463,113,350
2023-06-15,24,281,130,151
2022-01-29,43,307,190,117
2021-11-08,72,176,80,96
2022-06-22,22,53,19,34
2023-07-16,11,229,21,208
2022-10-13,29,304,246,58
2022-06-26,57,72,1,71
2022-07-29,33,355,301,54
2022-09-13,8,481,384,97
2022-10-29,62,263,204,59
2022-05-07,114,217,36,181
2022-06-08,26,216,190,26
2022-06-23,11,157,122,35
2022-10-05,22,70,12,58
2023-08-17,10,276,209,67
2022-02-07,8,140,4,136
2022-05-21,5,120,93,27
2023-03-24,72,486,77,409
2022-01-16,60,378,364,14
2022-02-14,49,96,59,37
2023-07-07,26,61,11,50
2023-02-04,22,442,335,107
2023-06-09,56,75,13,62
2023-02-25,68,417,130,287
2021-10-02,18,112,87,25
2022-08-06,19,108,49,59
2022-07-25,44,248,36,212
2021-10-19,19,50,50,0
2022-03-19,15,350,125,225
2023-08-20,60,164,73,91
2023-04-04,75,254,253,1
2022-02-19,162,472,73,399
2023-08-19,122,351,197,154
2022-01-01,81,150,71,79
2023-03-21,138,367,233,134
2022-05-27,89,80,46,34
2023-05-06,8,114,101,13
2021-11-14,17,439,249,190
2023-06-27,17,239,71,168
2022-01-19,43,348,241,107
2023-06-23,56,428,84,344
2023-08-18,56,285,283,2
2022-10-14,77,435,367,68
2023-09-20,11,249,99,150
2021-10-01,15,500,214,286
2022-03-18,39,348,242,106
2022-09-23,4,200,23,177
2023-05-06,50,329,163,166
2021-12-20,19,252,56,196
2023-02-28,13,336,240,96
2022-02-06,10,223,21,202
2022-10-02,4,163,77,86
2022-03-04,17,211,20,191
2022-10-04,103,466,326,140
2022-03-23,167,372,361,11
2022-09-25,3,320,291,29
2023-06-01,111,195,138,57
2022-06-06,27,89,38,51
2022-02-06,42,231,11,220
2023-03-14,12,139,99,40
2021-11-23,27,362,136,226
2022-03-12,17,338,233,105
2021-10-04,43,72,61,11
2023-03-12,13,415,130,285
2023-07-04,126,230,182,48
2021-12-17,56,290,43,247
2023-04-15,44,73,26,47
2022-06-01,13,232,124,108
2022-05-15,47,172,94,78
2023-05-16,17,481,182,299
2021-12-18,17,112,6,106
2022-09-22,43,497,376,121
2023-06-08,56,339,238,101
2022-02-16,71,112,26,86
2022-03-11,56,150,126,24
2023-07-19,2,312,96,216
2022-11-17,118,188,70,118
2022-11-15,39,433,58,375
2022-09-08,26,496,8,488
2023-06-22,27,206,147,59
2022-03-23,77,283,140,143
2023-06-22,13,182,33,149
2021-12-11,8,77,67,10
2022-07-23,19,434,299,135
2022-08-21,29,301,55,246
2023-01-27,187,478,321,157
2023-02-19,11,219,36,183
2023-08-05,81,106,12,94
2023-08-26,80,284,59,225
2023-04-23,5,268,213,55
2022-11-23,272,144,38,106
2021-12-29,39,79,36,43
2022-09-20,60,224,214,10
2023-03-01,129,281,16,265
2022-09-17,44,388,94,294
2023-07-03,18,480,287,193
2022-04-22,53,246,3,243
2022-08-14,220,434,358,76
2022-11-21,4,484,107,377
2022-11-30,73,366,92,274
2022-06-10,57,491,245,246
2022-06-12,59,258,144,114
2022-10-25,39,319,245,74
2022-06-10,15,68,58,10
2023-05-18,64,230,215,15
2023-07-29,43,407,397,10
2023-07-29,135,143,25,118
2023-01-21,17,383,117,266
2023-03-03,60,455,166,289
2022-01-17,85,328,89,239
2022-02-20,26,450,270,180
2023-06-16,92,477,176,301
2021-11-20,15,491,486,5
2022-08-21,15,208,193,15
2021-11-26,26,98,71,27
2023-07-23,273,158,45,113
2023-08-14,46,336,140,196
2022-05-10,18,193,103,90
2022-05-02,8,296,131,165
2022-04-19,56,481,76,405
2023-06-01,142,464,373,91
2023-03-08,42,334,283,51
2022-09-09,57,354,211,143
2022-12-20,11,76,38,38
2022-09-04,24,467,415,52
2022-02-10,89,65,39,26
2023-03-28,29,356,279,77
2023-04-29,136,455,402,53
2023-09-18,63,324,66,258
2023-08-13,90,357,144,213
2023-03-13,86,165,90,75
2022-11-07,24,280,152,128
2021-12-09,39,386,157,229
2022-06-22,34,306,3,303
2022-03-23,56,175,15,160
2022-11-23,273,226,87,139
2023-07-29,101,436,174,262
2023-07-15,273,326,302,24
2022-04-08,17,182,31,151
2022-09-16,57,419,392,27
2021-10-28,22,307,102,205
2022-07-07,30,268,185,83
2022-08-06,120,418,340,78
2022-04-27,13,225,44,181
2022-07-28,118,480,251,229
2022-03-27,3,431,72,359
2022-11-22,44,157,43,114
2022-04-25,233,294,168,126
2023-07-15,18,318,6,312
2023-09-02,26,429,360,69
2021-11-22,86,196,127,69
2022-05-10,64,384,297,87
2023-06-03,161,158,125,33
2023-06-26,29,200,191,9
2021-11-18,39,70,55,15
2022-04-24,140,462,443,19
2023-02-07,9,444,211,233
2023-05-31,15,476,105,371
2023-03-30,39,371,189,182
2022-07-27,128,378,240,138
2023-06-21,165,248,4,244
2022-02-14,19,415,412,3
2023-08-06,16,450,99,351
2021-10-13,15,61,57,4
2022-04-30,122,126,45,81
2023-02-01,274,427,272,155
2022-07-07,124,389,221,168
2021-11-24,122,397,106,291
2023-05-11,24,164,73,91
2021-12-09,5,139,32,107
2022-04-25,13,339,39,300
2022-12-12,11,70,62,8
2023-07-21,15,182,61,121
2022-11-04,132,302,103,199
2023-07-18,5,406,305,101
2022-11-09,112,93,18,75
2022-02-18,138,367,39,328
2021-09-29,126,113,90,23
2021-11-15,3,109,80,29
2023-03-25,15,287,260,27
2023-05-16,46,113,2,111
2023-09-09,11,373,192,181
2022-12-03,29,133,38,95
2022-10-06,13,181,49,132
2023-08-24,24,401,359,42
