Date,ProductID,CustomerID,SupplierID,ShipperID,QuantitySold,TotalAmount,DiscountAmount,NetAmount
2022-02-01,17,1691,19,2,32,22188.48,86.37,22102.11
2021-10-29,4,1692,19,15,84,30576.84,47.28,30529.56
2022-05-15,57,1693,9,8,34,14725.4,82.25,14643.15
2023-05-19,18,1694,21,13,83,54042.130000000005,153.63,53888.50000000001
2023-04-02,13,1695,8,15,38,35351.4,26.92,35324.48
2022-07-23,186,1696,29,4,70,45664.5,144.81,45519.69
2023-03-10,56,1697,14,12,85,3929.55,13.3,3916.25
2023-05-15,27,1698,33,4,89,41037.01,120.16,40916.84999999999
2022-05-23,30,1699,25,17,18,6552.18,90.35,6461.83
2022-09-13,208,1700,39,14,35,1618.05,4.16,1613.89
2021-10-13,38,1701,30,6,5,1820.05,101.3,1718.75
2023-08-26,22,1702,15,4,24,6446.64,57.42,6389.22
2022-11-08,24,1703,18,2,74,28606.18,33.73,28572.45
2022-01-26,209,1704,25,4,69,64190.7,249.33,63941.37
2022-06-13,27,1705,8,18,92,42420.28,77.71,42342.57
2023-08-29,44,1706,1,16,42,9610.44,43.94,9566.5
2022-03-10,122,1707,11,18,11,4750.02,121.01,4629.009999999999
2022-11-17,150,1708,7,4,61,39168.71,44.56,39124.15
2023-03-07,13,1709,12,7,65,60469.5,216.76,60252.74
2023-03-12,57,1710,19,16,98,42443.8,65.15,42378.65
2022-05-25,60,1711,29,18,60,57091.8,16.96,57074.84
2023-09-20,44,1712,13,2,89,20364.98,49.64,20315.34
2023-09-24,27,1713,17,14,9,4149.81,33.49,4116.32
2023-01-15,8,1714,19,10,35,2380.3500000000004,2.32,2378.03
2022-08-11,22,1715,11,15,84,22563.24,62.25,22500.99
2023-04-13,113,1716,17,12,23,6178.030000000001,52.39,6125.64
2023-05-12,39,1717,24,3,30,29853.9,201.75,29652.15
2022-05-02,18,1718,9,15,26,16928.86,163.93,16764.93
2022-02-12,27,1719,14,3,86,39653.74,19.73,39634.01
2022-03-07,15,1720,6,5,51,43218.93,15.9,43203.03
2022-08-20,19,1721,6,11,84,70575.96,26.04,70549.92000000001
2022-11-23,173,1722,7,4,88,58084.4,39.96,58044.44
2023-06-29,39,1723,17,9,83,82595.79,251.7,82344.09
2022-02-22,123,1724,27,15,49,31965.15,16.39,31948.76
2022-11-11,49,1725,9,11,94,4345.62,11.82,4333.8
2023-06-08,26,1726,1,7,64,55862.4,178.13,55684.27
2021-10-21,85,1727,17,7,68,47150.52,185.82,46964.7
2023-01-25,13,1728,5,8,79,73493.7,58.42,73435.28
2023-02-27,17,1729,4,7,34,23575.26,149.07,23426.19
2023-01-31,8,1730,11,8,23,1564.23,4.02,1560.21
2022-09-28,60,1731,15,9,53,50431.09,138.36,50292.73
2023-04-16,128,1732,7,1,18,1224.18,1.15,1223.03
2023-08-31,39,1733,5,9,48,47766.24,174.07,47592.17
2021-11-23,17,1734,17,2,42,29122.38,72.93,29049.45
2022-11-29,45,1735,7,1,11,9321.73,49.2,9272.53
2023-08-12,210,1736,23,18,45,16380.45,85.16,16295.29
2023-04-10,24,1737,6,3,40,15462.8,20.68,15442.12
2023-01-31,26,1738,17,16,95,82920.75,192.46,82728.29
2023-09-08,27,1739,1,8,94,43342.46,72.45,43270.01
2023-09-06,28,1740,19,5,8,7961.04,202.31,7758.73
2023-05-16,19,1741,17,4,66,55452.54,148.61,55303.93
2023-05-07,211,1742,12,15,82,53391.02,70.2,53320.82000000001
2023-02-06,56,1743,7,10,47,2172.81,8.31,2164.5
2023-08-17,29,1744,23,2,31,19905.41,190.74,19714.67
2023-01-08,209,1745,17,17,66,61399.8,22.81,61376.99
2022-12-10,8,1746,15,6,49,3332.49,10.81,3321.6800000000003
2022-05-07,212,1747,31,6,21,13699.35,58.19,13641.16
2022-05-10,8,1748,18,18,99,6732.990000000001,15.55,6717.4400000000005
2023-09-28,5,1749,15,3,4,2609.4,170.62,2438.78
2022-05-14,127,1750,9,3,52,45388.2,43.46,45344.740000000005
2023-04-02,71,1751,8,13,18,15711.3,57.25,15654.05
2023-08-13,81,1752,1,2,3,805.83,43.51,762.32
2021-12-03,44,1753,17,6,87,19907.34,0.67,19906.67
2022-04-28,24,1754,10,13,17,6571.69,32.38,6539.31
2022-06-29,187,1755,18,5,3,2520.57,159.18,2361.3900000000003
2021-11-04,26,1756,15,9,26,22694.1,93.36,22600.74
2022-06-24,24,1757,12,18,95,36724.15,109.21,36614.94
2023-09-20,44,1758,5,18,26,5949.32,58.66,5890.66
2022-08-17,17,1759,23,1,19,13174.41,48.04,13126.37
2022-07-09,11,1760,18,16,71,46863.55,74.47,46789.08
2023-01-14,27,1761,24,8,67,30893.03,49.69,30843.34
2022-09-05,26,1762,21,4,22,19202.7,138.92,19063.78
2022-12-12,44,1763,33,6,59,13500.38,19.0,13481.38
2022-04-25,133,1764,17,11,85,22831.85,23.66,22808.19
2022-03-09,15,1765,10,7,50,42371.5,217.61,42153.89
2023-01-11,56,1766,9,5,96,4438.08,1.51,4436.57
2022-08-15,29,1767,11,8,75,48158.25,167.43,47990.82
2022-01-15,5,1768,32,10,42,27398.7,129.86,27268.84
2023-07-07,43,1769,4,5,7,3022.74,16.47,3006.27
2022-09-29,121,1770,25,2,53,49305.9,204.66,49101.23999999999
2023-06-07,49,1771,25,14,18,832.14,0.37,831.77
2022-11-06,113,1772,24,8,82,22026.02,63.87,21962.15
2022-04-21,32,1773,19,10,38,16457.8,18.87,16438.93
2022-01-22,10,1774,23,5,44,19056.4,54.13,19002.27
2022-04-10,213,1775,7,12,1,268.61,65.79,202.82
2021-12-22,39,1776,6,2,44,43785.72,199.21,43586.51
2023-03-19,22,1777,6,16,13,3491.9300000000003,64.44,3427.49
2023-01-17,22,1778,21,7,36,9669.96,8.35,9661.61
2023-06-30,57,1779,4,13,100,43310.0,100.95,43209.05
2022-08-03,11,1780,19,13,47,31022.35,163.29,30859.06
2022-06-07,24,1781,9,8,20,7731.4,40.18,7691.219999999999
2022-04-02,26,1782,1,10,67,58480.95,54.58,58426.37
2021-10-28,161,1783,18,4,68,15559.76,11.47,15548.29
2022-11-08,13,1784,6,8,58,53957.4,117.96,53839.44
2022-06-18,57,1785,14,13,45,19489.5,44.04,19445.46
2023-03-15,115,1786,11,7,75,48833.25,135.01,48698.24
2021-10-14,91,1787,39,11,46,19863.72,28.54,19835.18
2022-01-14,11,1788,14,16,90,59404.49999999999,193.16,59211.33999999999
2022-04-17,41,1789,14,1,54,53737.02,195.96,53541.06
2022-11-02,18,1790,36,18,30,19533.3,4.48,19528.82
2023-08-16,181,1791,8,15,30,28545.9,25.43,28520.47
2022-09-30,13,1792,33,13,48,44654.4,64.93,44589.47
2021-11-24,130,1793,5,10,58,13271.56,40.92,13230.64
2023-01-25,18,1794,12,1,28,18231.08,133.74,18097.34
2022-08-19,103,1795,1,4,44,41867.32,22.05,41845.27
2022-05-10,8,1796,16,15,52,3536.5200000000004,6.5,3530.0200000000004
2022-05-09,15,1797,8,15,73,61862.39,252.98,61609.41
2021-11-14,126,1798,4,9,82,31698.74,56.5,31642.24
2023-05-02,122,1799,19,5,93,40159.26,77.19,40082.07
2022-09-27,181,1800,9,17,83,78976.98999999999,152.14,78824.84999999999
2022-03-11,13,1801,15,5,37,34421.1,217.4,34203.7
2022-02-15,187,1802,36,1,66,55452.54,45.22,55407.32
2023-03-09,13,1803,14,14,35,32560.5,175.93,32384.57
2023-04-02,8,1804,11,10,85,5780.85,14.3,5766.55
2023-07-24,174,1805,8,13,99,94201.47,57.56,94143.91
2023-08-29,15,1806,8,11,85,72031.55,194.48,71837.07
2022-09-08,39,1807,32,3,79,78615.27,235.81,78379.46
2022-05-26,15,1808,19,2,10,8474.3,37.45,8436.849999999999
2023-08-12,39,1809,10,2,38,37814.94,85.89,37729.05
2023-05-28,114,1810,9,5,14,13024.2,110.6,12913.6
2023-09-08,113,1811,21,18,66,17728.260000000002,73.61,17654.65
2022-04-14,185,1812,24,9,35,29406.65,35.54,29371.11
2023-05-24,101,1813,14,4,80,67794.4,208.25,67586.15
2022-05-09,24,1814,14,17,40,15462.8,101.2,15361.6
2022-07-12,8,1815,14,14,50,3400.5000000000005,10.77,3389.7300000000005
2022-09-04,56,1816,21,13,17,785.91,12.69,773.2199999999999
2022-09-04,120,1817,23,5,67,56292.73,180.43,56112.3
2022-02-19,56,1818,15,4,59,2727.57,1.18,2726.39
2023-05-27,67,1819,7,16,15,6477.3,12.46,6464.84
2021-11-24,60,1820,33,7,34,32352.02,43.79,32308.23
2023-09-07,126,1821,23,2,91,35177.87,32.57,35145.3
2023-02-09,82,1822,4,1,81,29484.81,39.94,29444.87
2021-11-12,83,1823,15,1,13,11347.05,66.06,11280.990000000002
2023-07-01,37,1824,7,15,65,42402.75,59.24,42343.51
2021-12-10,194,1825,25,13,14,9115.54,66.83,9048.71
2022-06-14,121,1826,3,12,7,6512.099999999999,14.42,6497.679999999999
2021-10-13,33,1827,3,18,1,651.11,174.25,476.86
2023-07-21,39,1828,23,9,47,46771.11,53.69,46717.42
2022-02-07,128,1829,10,17,18,1224.18,3.7,1220.48
2023-05-29,39,1830,8,17,17,16917.21,53.84,16863.37
2022-09-15,13,1831,17,18,62,57678.6,165.36,57513.24
2023-07-02,11,1832,21,17,34,22441.7,42.63,22399.07
2022-09-19,57,1833,23,10,15,6496.5,79.58,6416.92
2023-03-15,15,1834,25,2,20,16948.6,133.88,16814.719999999998
2022-05-27,105,1835,19,2,45,39278.25,33.79,39244.46
2023-05-25,27,1836,14,5,100,46109.0,39.54,46069.46
2021-10-26,136,1837,23,2,75,74634.75,61.9,74572.85
2021-11-10,22,1838,17,8,25,6715.25,25.53,6689.72
2023-02-14,17,1839,19,9,11,7627.29,165.26,7462.03
2022-03-13,37,1840,9,16,3,1957.05,48.95,1908.1
2023-01-29,43,1841,12,5,19,8204.58,9.05,8195.53
2023-04-21,56,1842,14,13,31,1433.13,11.74,1421.39
2023-09-26,57,1843,3,10,35,15158.5,78.14,15080.36
2023-03-24,26,1844,6,13,2,1745.7,201.58,1544.12
2022-10-13,5,1845,17,16,27,17613.45,6.82,17606.63
2023-01-21,43,1846,15,13,42,18136.44,17.94,18118.5
2022-08-01,29,1847,15,7,71,45589.81,8.79,45581.02
2021-10-19,87,1848,15,16,24,15841.2,79.11,15762.089999999998
2023-02-17,17,1849,11,9,55,38136.45,172.15,37964.3
2023-03-31,130,1850,2,4,22,5034.04,36.12,4997.92
2022-10-07,43,1851,24,2,46,19863.72,16.66,19847.06
2023-05-12,26,1852,7,1,38,33168.3,43.22,33125.08
2022-06-20,48,1853,24,3,27,25118.1,185.91,24932.19
2022-07-22,4,1854,11,10,62,22568.62,45.56,22523.06
2022-05-07,51,1855,12,13,2,1304.7,193.04,1111.66
2022-10-28,150,1856,3,18,83,53295.130000000005,148.08,53147.05
2023-04-18,214,1857,1,14,96,62506.56,41.45,62465.11
2022-12-06,57,1858,18,14,29,12559.9,118.64,12441.260000000002
2022-04-23,103,1859,7,17,37,35206.61,119.23,35087.38
2022-10-27,17,1860,15,5,82,56857.98,197.71,56660.27
2021-12-18,17,1861,21,13,47,32589.33,7.87,32581.46
2023-04-16,155,1862,19,7,82,69489.26,23.26,69466.0
2023-08-22,4,1863,1,9,70,25480.7,17.68,25463.02
2023-04-06,92,1864,1,7,23,20075.55,258.51,19817.04
2023-06-07,24,1865,21,13,96,37110.72,2.19,37108.53
2023-06-13,29,1866,24,9,95,61000.45,98.95,60901.50000000001
2023-04-01,112,1867,6,1,53,36749.67,33.74,36715.93
2022-10-17,29,1868,12,18,40,25684.4,176.4,25508.0
2022-08-05,4,1869,8,9,81,29484.81,107.05,29377.76
2023-07-15,8,1870,22,16,6,408.06000000000006,3.32,404.74000000000007
2022-09-27,18,1871,39,11,88,57297.68,92.3,57205.38
2022-08-28,92,1872,11,12,31,27058.35,164.42,26893.930000000004
2022-08-05,167,1873,10,2,18,8299.619999999999,22.35,8277.269999999999
2022-05-22,17,1874,15,17,99,68645.61,8.29,68637.32
2022-02-23,26,1875,3,12,32,27931.2,220.85,27710.35
2022-02-01,19,1876,20,4,87,73096.53,45.39,73051.14
2023-09-23,58,1877,6,14,5,3466.95,45.92,3421.03
2023-09-17,215,1878,3,1,17,15815.1,171.75,15643.35
2022-06-20,44,1879,11,8,58,13271.56,48.33,13223.23
2023-05-18,38,1880,10,4,19,6916.19,14.93,6901.259999999999
2022-05-05,11,1881,6,2,78,51483.9,184.73,51299.16999999999
2023-06-11,53,1882,21,13,36,23439.96,183.3,23256.66
2022-08-26,94,1883,9,7,33,12012.33,4.46,12007.87
2023-08-13,120,1884,12,2,43,36128.170000000006,26.49,36101.68000000001
2022-12-07,39,1885,24,6,26,25873.38,158.17,25715.210000000003
2021-11-29,27,1886,5,15,28,12910.52,38.52,12871.999999999998
2023-06-29,27,1887,4,5,23,10605.07,95.65,10509.42
2022-08-11,56,1888,11,10,48,2219.04,5.14,2213.9
2021-12-22,80,1889,1,12,2,1284.22,43.05,1241.17
2023-01-14,132,1890,24,14,18,4834.9800000000005,52.38,4782.6
2023-09-13,18,1891,6,3,87,56646.57,119.87,56526.7
2022-01-01,4,1892,19,2,40,14560.4,22.97,14537.43
2022-11-07,86,1893,25,7,59,38415.49,38.72,38376.77
2022-10-20,39,1894,23,4,89,88566.56999999999,25.52,88541.04999999999
2022-07-08,43,1895,8,6,8,3454.56,13.01,3441.55
2023-03-11,10,1896,23,8,50,21655.0,51.26,21603.74
2022-05-06,11,1897,12,2,77,50823.85,192.71,50631.14
2023-02-20,24,1898,19,17,58,22421.06,2.8,22418.26
2022-04-29,161,1899,18,12,40,9152.8,65.47,9087.33
2023-09-04,60,1900,19,2,99,94201.47,229.94,93971.53
2021-12-20,4,1901,7,5,90,32760.9,62.31,32698.59
2023-03-07,118,1902,15,12,18,17912.34,94.84,17817.5
2022-02-11,12,1903,4,10,67,56292.73,248.87,56043.86
2021-10-27,24,1904,5,13,20,7731.4,64.22,7667.179999999999
2022-02-01,22,1905,6,12,59,15847.990000000002,10.75,15837.240000000002
2022-03-13,22,1906,18,6,14,3760.54,78.48,3682.06
2021-12-05,105,1907,7,5,89,77683.65000000001,48.27,77635.38
2022-07-31,34,1908,10,14,70,45664.5,80.87,45583.63
2022-12-31,124,1909,19,17,85,39192.65,55.95,39136.7
2022-11-17,82,1910,3,5,44,16016.44,45.45,15970.989999999998
2023-01-16,28,1911,1,8,40,39805.2,209.93,39595.27
2021-10-20,43,1912,8,11,14,6045.48,79.44,5966.04
2022-08-08,136,1913,5,15,44,43785.72,78.07,43707.65
2023-05-08,143,1914,23,8,56,3808.56,17.56,3791.000000000001
2023-07-06,61,1915,24,14,97,92298.41,13.04,92285.37
2023-04-11,132,1916,8,3,76,20414.36,63.51,20350.85
2023-07-22,23,1917,1,10,8,2912.08,85.07,2827.01
2022-04-11,24,1918,19,4,43,16622.51,101.27,16521.239999999998
2022-08-02,143,1919,21,2,71,4828.71,9.9,4818.81
2022-05-23,41,1920,7,3,67,66673.71,34.67,66639.04000000001
2023-01-25,43,1921,11,15,75,32386.5,82.9,32303.6
2021-12-03,44,1922,6,13,75,17161.5,11.65,17149.85
2023-02-06,17,1923,23,11,39,27042.21,11.1,27031.11
2023-09-11,44,1924,1,12,33,7551.059999999999,31.96,7519.099999999999
2023-03-19,56,1925,10,2,87,4022.01,8.05,4013.96
2022-12-06,56,1926,6,3,58,2681.34,7.25,2674.09
2022-04-12,87,1927,15,4,72,47523.6,179.24,47344.36
2022-05-24,130,1928,7,15,49,11212.18,35.52,11176.66
2023-01-11,42,1929,21,13,10,680.1,15.44,664.66
2022-11-09,39,1930,24,12,37,36819.81,133.85,36685.96
2022-04-26,56,1931,5,3,38,1756.7399999999998,11.72,1745.0199999999998
2023-09-28,2,1932,15,9,81,68641.83,137.12,68504.71
2022-12-11,18,1933,10,7,82,53391.02,113.53,53277.490000000005
2023-01-01,27,1934,36,18,99,45647.91,108.8,45539.10999999999
2023-03-26,10,1935,18,5,6,2598.6000000000004,74.72,2523.880000000001
2022-04-26,2,1936,10,17,84,71184.12,176.66,71007.45999999999
2022-12-29,48,1937,34,1,62,57678.6,160.08,57518.52
2022-03-28,19,1938,4,17,41,34447.79,28.73,34419.06
2022-02-22,135,1939,39,16,19,8760.71,32.66,8728.05
2022-06-19,18,1940,23,13,81,52739.91,34.13,52705.780000000006
2022-11-04,19,1941,25,3,73,61333.87,166.67,61167.2
2023-01-17,19,1942,3,13,73,61333.87,232.7,61101.170000000006
2023-04-07,99,1943,22,16,20,16803.800000000003,224.93,16578.870000000003
2023-01-07,103,1944,7,11,25,23788.25,74.77,23713.48
2021-11-04,4,1945,24,7,57,20748.57,15.65,20732.92
2023-02-27,24,1946,8,11,47,18168.79,91.62,18077.17
2023-09-27,56,1947,8,15,45,2080.35,3.74,2076.61
2021-10-19,30,1948,25,18,86,31304.86,40.47,31264.39
2021-11-10,79,1949,13,9,77,50823.85,83.48,50740.37
2022-04-30,15,1950,4,4,80,67794.4,252.47,67541.93
2022-09-14,19,1951,12,2,6,5041.14,51.84,4989.3
2022-06-30,5,1952,3,8,26,16961.100000000002,105.36,16855.74
2022-12-27,161,1953,1,12,12,2745.84,67.04,2678.8
2021-11-07,5,1954,7,1,7,4566.45,139.63,4426.82
2023-08-03,54,1955,5,8,73,16703.86,44.26,16659.600000000002
2021-11-29,216,1956,6,16,94,36337.58,78.01,36259.57
2023-03-13,4,1957,40,16,3,1092.03,40.97,1051.06
2023-06-01,19,1958,18,16,90,75617.1,55.59,75561.51000000001
2022-03-14,26,1959,9,17,52,45388.2,70.31,45317.89000000001
2022-07-28,26,1960,14,11,51,44515.35,257.32,44258.03
2021-12-04,70,1961,10,5,78,72563.4,86.59,72476.81
2022-12-07,19,1962,7,6,56,47050.64,238.48,46812.16
2022-12-15,174,1963,18,5,74,70413.22,157.96,70255.26
2022-03-30,44,1964,3,12,51,11669.82,63.28,11606.54
2021-12-30,29,1965,18,10,60,38526.6,73.05,38453.55
2022-12-14,71,1966,24,18,13,11347.05,240.56,11106.490000000002
2023-09-10,26,1967,5,14,95,82920.75,8.64,82912.11
2022-12-03,57,1968,21,12,86,37246.6,113.36,37133.24
2023-09-10,145,1969,39,6,28,7521.08,48.24,7472.84
2022-07-19,15,1970,1,10,58,49150.94,132.2,49018.74
2022-07-11,21,1971,31,5,68,24752.68,89.99,24662.69
2022-07-12,13,1972,25,17,85,79075.5,124.66,78950.84
2022-07-01,62,1973,12,13,47,43724.1,61.93,43662.17
2022-02-09,60,1974,21,17,12,11418.36,261.6,11156.76
2021-10-01,103,1975,23,4,37,35206.61,23.91,35182.7
2023-08-18,17,1976,12,18,55,38136.45,108.31,38028.14
2023-04-21,8,1977,24,7,73,4964.7300000000005,12.98,4951.750000000001
2022-02-12,5,1978,10,8,19,12394.65,114.74,12279.91
2023-01-17,103,1979,1,12,6,5709.18,230.88,5478.3
2022-12-03,57,1980,7,18,19,8228.9,101.47,8127.429999999999
2022-10-05,217,1981,19,16,23,21396.9,234.65,21162.25
2023-03-20,138,1982,4,16,36,9669.96,6.02,9663.94
2023-02-05,57,1983,14,11,12,5197.200000000001,83.82,5113.380000000001
2021-10-27,87,1984,15,2,50,33002.5,116.49,32886.01
2023-01-05,105,1985,18,18,72,62845.2,169.0,62676.2
2023-08-06,48,1986,5,16,80,74424.0,89.98,74334.02
2023-01-20,13,1987,25,15,76,70702.8,145.74,70557.06
2023-04-14,13,1988,25,14,83,77214.9,266.91,76947.98999999999
2022-07-10,122,1989,34,1,38,16409.16,69.5,16339.66
2023-03-07,94,1990,3,11,61,22204.61,22.51,22182.1
2022-05-20,4,1991,8,18,87,31668.87,86.99,31581.88
2023-04-20,1,1992,11,7,63,41098.05,30.52,41067.530000000006
2023-01-12,17,1993,17,10,81,56164.59,34.98,56129.60999999999
2022-08-29,72,1994,23,10,75,3467.2499999999995,1.65,3465.5999999999995
2022-09-18,24,1995,9,13,13,5025.41,23.37,5002.04
2022-08-10,15,1996,21,16,26,22033.18,79.46,21953.72
2022-09-15,16,1997,16,11,93,42881.37,105.43,42775.94
2023-09-04,115,1998,9,5,46,29951.06,65.52,29885.54
2022-01-11,60,1999,24,12,34,32352.02,198.84,32153.18
2023-06-14,22,2000,24,16,35,9401.35,77.11,9324.24
2022-10-29,69,2001,21,12,47,39829.21,100.73,39728.48
2022-09-05,71,2002,14,4,25,21821.25,73.57,21747.68
2023-07-12,57,2003,17,8,81,35081.1,50.94,35030.16
2022-05-24,29,2004,37,15,23,14768.53,115.81,14652.72
2022-06-02,11,2005,17,11,91,60064.55,31.74,60032.81
2022-04-23,8,2006,1,15,55,3740.55,19.27,3721.28
2023-05-05,19,2007,24,10,82,68895.58,48.51,68847.07
2022-07-10,18,2008,4,4,62,40368.82,123.19,40245.63
2022-01-24,85,2009,24,14,26,18028.14,20.06,18008.079999999998
2023-07-29,105,2010,15,1,57,49752.45,2.34,49750.11000000001
2021-11-09,22,2011,11,13,81,21757.41,45.48,21711.93
2022-07-09,29,2012,17,3,57,36600.27,130.19,36470.08
2022-09-10,57,2013,4,18,89,38545.9,33.58,38512.32
2021-12-09,196,2014,21,14,78,33681.96,49.08,33632.88
2022-02-26,80,2015,24,2,21,13484.31,110.88,13373.43
2022-05-03,41,2016,10,4,70,69659.1,291.22,69367.88
2022-11-10,58,2017,17,16,4,2773.56,96.75,2676.81
2022-10-10,181,2018,12,1,58,55188.74,273.27,54915.47
2022-05-20,19,2019,21,9,55,46210.45,249.08,45961.37
2022-12-10,56,2020,9,6,78,3605.94,3.05,3602.89
2022-08-24,33,2021,6,10,71,46228.81,59.57,46169.24
2022-05-26,27,2022,5,4,37,17060.329999999998,62.67,16997.66
2022-05-27,44,2023,7,6,7,1601.74,35.83,1565.91
2022-01-24,39,2024,18,2,14,13931.82,222.23,13709.59
2023-01-24,60,2025,8,14,51,48528.03,189.42,48338.61
2023-01-15,26,2026,32,2,8,6982.8,121.48,6861.320000000001
2022-03-30,8,2027,1,9,20,1360.2,7.62,1352.5800000000002
2022-08-10,15,2028,21,10,96,81353.28,47.53,81305.75
2022-09-21,23,2029,19,9,36,13104.36,11.72,13092.64
2022-03-28,13,2030,18,10,48,44654.4,144.54,44509.85999999999
2022-10-03,17,2031,5,4,73,50617.47,87.44,50530.03
2021-10-27,49,2032,9,18,25,1155.75,8.71,1147.04
2022-08-31,160,2033,3,7,12,554.76,1.65,553.11
2023-07-19,44,2034,4,4,67,15330.94,41.97,15288.97
2022-07-01,5,2035,15,8,5,3261.75,34.74,3227.01
2021-12-25,173,2036,10,5,25,16501.25,56.14,16445.11
2023-01-10,29,2037,6,1,40,25684.4,26.87,25657.53
2023-05-27,59,2038,11,13,18,17912.34,231.98,17680.36
2023-08-22,60,2039,5,11,11,10466.83,248.02,10218.81
2023-08-08,57,2040,5,6,53,22954.300000000003,21.45,22932.85
2022-03-07,27,2041,12,16,5,2305.45,109.08,2196.37
2023-08-04,135,2042,9,1,77,35503.93,69.17,35434.76
2022-05-28,218,2043,12,15,45,29299.95,143.67,29156.28
2021-11-15,219,2044,24,3,30,29853.9,55.67,29798.230000000003
2021-12-04,19,2045,11,10,31,26045.890000000003,202.99,25842.9
2021-11-08,11,2046,4,2,87,57424.35,168.99,57255.36
2023-03-07,17,2047,33,17,17,11787.63,181.67,11605.96
2023-06-25,34,2048,5,14,17,11089.95,13.58,11076.37
2022-10-14,8,2049,10,2,88,5984.88,19.5,5965.38
2023-03-28,5,2050,23,18,68,44359.8,21.21,44338.59
2022-09-12,135,2051,3,8,65,29970.85,135.32,29835.53
2023-02-04,43,2052,12,5,52,22454.64,79.54,22375.1
2021-11-06,58,2053,1,5,59,40910.01,120.49,40789.52
2021-10-10,60,2054,9,2,63,59946.39,167.82,59778.57
2022-09-10,69,2055,4,8,61,51693.23,174.04,51519.19
2021-12-29,17,2056,15,9,92,63791.88,173.66,63618.22
2022-12-16,44,2057,26,16,29,6635.78,55.46,6580.32
2022-06-26,5,2058,18,10,3,1957.05,153.08,1803.9700000000005
2021-12-26,19,2059,25,8,9,7561.710000000001,80.52,7481.19
2022-09-24,13,2060,8,12,83,77214.9,236.95,76977.95
2021-11-17,76,2061,26,18,72,62845.2,74.49,62770.71000000001
2022-05-26,43,2062,21,13,45,19431.9,24.11,19407.79
2022-09-25,47,2063,18,1,92,42420.28,57.74,42362.54
2023-03-10,15,2064,19,5,80,67794.4,247.06,67547.34
2023-05-30,64,2065,24,15,80,69828.0,100.82,69727.18
2023-05-06,18,2066,6,6,18,11719.98,52.18,11667.8
2023-04-27,18,2067,9,11,54,35159.94,177.95,34981.990000000005
2022-11-27,57,2068,19,18,37,16024.7,31.37,15993.33
2023-06-23,19,2069,19,11,90,75617.1,197.19,75419.91
2023-09-25,22,2070,19,18,45,12087.45,67.31,12020.14
2022-01-21,13,2071,3,13,99,92099.7,173.61,91926.09
2022-05-10,26,2072,5,6,2,1745.7,244.91,1500.79
2022-04-21,114,2073,7,12,63,58608.9,32.83,58576.06999999999
2022-03-21,119,2074,19,6,35,2380.3500000000004,0.13,2380.2200000000003
2021-12-30,159,2075,10,6,89,4114.469999999999,2.18,4112.289999999999
2023-01-11,168,2076,1,8,21,14561.19,31.65,14529.54
2022-01-09,86,2077,8,9,64,41671.04,177.36,41493.68
2023-02-18,8,2078,24,12,34,2312.34,8.53,2303.81
2021-10-23,97,2079,23,9,57,36600.27,75.0,36525.27
2022-07-17,122,2080,5,4,73,31522.86,38.45,31484.41
2023-04-27,18,2081,24,2,64,41671.04,148.91,41522.13
2022-03-31,17,2082,24,17,12,8320.68,99.14,8221.54
2023-04-08,26,2083,11,14,9,7855.650000000001,156.1,7699.55
2022-08-27,11,2084,7,1,20,13201.0,24.69,13176.31
2023-02-18,47,2085,25,4,80,36887.2,40.12,36847.08
2023-02-02,15,2086,23,13,80,67794.4,23.66,67770.73999999999
2023-03-20,91,2087,19,7,62,26772.84,125.14,26647.7
2022-06-11,56,2088,9,10,77,3559.71,2.65,3557.0599999999995
2022-05-26,182,2089,1,8,48,44654.4,25.22,44629.17999999999
2021-12-13,56,2090,12,2,59,2727.57,11.51,2716.0599999999995
2022-05-03,113,2091,15,14,50,13430.5,45.09,13385.41
2021-11-03,99,2092,1,2,8,6721.52,179.66,6541.860000000001
2022-10-23,142,2093,11,2,81,52010.91,56.15,51954.76
2023-09-15,44,2094,25,13,29,6635.78,41.61,6594.17
2023-06-04,103,2095,17,15,25,23788.25,99.5,23688.75
2022-11-28,27,2096,5,18,92,42420.28,68.91,42351.37
2022-01-24,79,2097,8,5,23,15181.15,169.1,15012.05
2023-07-11,39,2098,9,13,31,30849.03,15.25,30833.78
2022-02-24,15,2099,7,14,8,6779.44,109.16,6670.28
2023-08-02,60,2100,28,7,17,16176.01,224.72,15951.29
2022-08-28,127,2101,9,12,41,18904.69,135.59,18769.1
2021-11-19,8,2102,9,16,46,3128.46,4.25,3124.21
2022-10-25,24,2103,11,4,90,34791.3,100.43,34690.87
2022-11-28,23,2104,20,18,18,6552.18,92.33,6459.85
2022-09-02,4,2105,9,9,11,4004.11,41.89,3962.22
2023-09-14,4,2106,31,7,62,22568.62,63.2,22505.42
2023-06-13,18,2107,35,1,70,45577.7,125.2,45452.50000000001
2023-03-27,29,2108,7,9,69,44305.59,120.57,44185.02
2023-08-12,8,2109,12,17,100,6801.000000000001,10.7,6790.300000000001
2022-07-07,94,2110,23,10,98,35672.98,37.87,35635.10999999999
2022-03-07,19,2111,25,5,59,49571.21000000001,76.67,49494.54000000001
2021-11-17,26,2112,10,9,22,19202.7,135.89,19066.81
2022-11-18,44,2113,40,11,7,1601.74,20.9,1580.84
2022-10-20,47,2114,14,13,17,7838.53,84.48,7754.05
